,product_id,view_counts,price,category,title
26412,14810615,213.0,75.77,Decoração,CAPA PARA GALÃO DE ÁGUA EM CROCHÊ
26413,14810968,15.0,39.73,Lembrancinhas,Caneca Personalizada Presente Dia dos Pais com Frase e Foto
26414,14811701,57.0,13.44,Lembrancinhas,Lembrancinhas 80 anos
26415,14812632,368.0,81.05,Decoração,Kit com 2 almofadas - Estampa dos dois lados
26416,14812955,173.0,16.98,Lembrancinhas,Lembrancinha Batizado e Maternidade
26417,14813427,226.0,2.35,Lembrancinhas,Massinha de Modelar Lembrancinha Aniversário
26418,14813468,25.0,54.0,Bebê,Toalha fralda com capuz
26419,14814983,488.0,13.83,Bebê,Lembrancinha de Maternidade
26420,14815832,151.0,24.8,Decoração,Placa Decorativa Personalizada
26421,14817391,92.0,16.86,Lembrancinhas,Mochila Toy Story
26422,14817479,121.0,380.0,Decoração,Lambe lambe - Composição de 12 em A3
26423,14818501,491.0,78.15,Bebê,Alex- Nome em MDF personalizado
26424,14818847,96.0,27.409999,Lembrancinhas,Brinde corporativo
26425,14819008,237.0,13.59,Lembrancinhas,Caneca Personalizada - Lembrancinha Personalizada
26426,14821751,408.5,322.085025,Decoração,Planta Artificial Decorativa Palmeira Em Silicone Toque Real
26427,14822344,246.0,17.789999,Lembrancinhas,lembrancinha 15 anos Almofadas Personalizadas QUALQUER TEMA
26428,14822861,342.0,12.04,Lembrancinhas,Cofre Personalizado Minions
26429,14824556,146.0,9.3,Lembrancinhas,maleta Super Wings
26430,14825734,198.0,58.68,Decoração,Arranjo Flores do Campo
26431,14826320,255.5,10.5,Lembrancinhas,lembrancinha primeira comunhão
26432,14826508,588.0,79.9,Bijuterias e Jóias,Anel com Pedra da Lua em Prata
26433,14826565,1084.0,145.315,Bebê,Bolsa Trocador
26434,14827305,159.0,39.0,Lembrancinhas,Kit almofada e caneca melhor pai
26435,14827702,480.0,12.82,Lembrancinhas,Chaveiro Personalizado abridor de garrafa
26436,14827846,423.0,22.2,Outros,Fio de malha
26437,14830038,112.0,155.48,Bebê,Boneca em madeira e Tecido
26438,14830120,134.0,1.5,Lembrancinhas,Sacola Personalizada Branca de Neve
26439,14832506,315.0,134.9,Decoração,Fonte Cascata Chafariz 2 quedas 110 v em pedra sabão
26440,14832876,123.0,34.2,Bebê,Body dia dos pais
26441,14833262,195.0,618.6,Bebê,Kit Berço Personalizado Azul
26442,14833966,718.0,799.9,Decoração,Jardim vertical artificial
26443,14834020,297.0,80.12,Papel e Cia,Álbum para Fotos
26444,14834263,143.0,54.15,Decoração,Moldura Caixa Alta 30x30
26445,14834580,54.0,100.48,Bebê,Cordão Corações Divertidos
26446,14834605,860.0,16.325,Lembrancinhas,LEMBRANCINHA DE BATISMO
26447,14834724,304.0,73.83,Papel e Cia,Logomarca
26448,14834794,27.0,12.55,Lembrancinhas,Copo Long Drink 330 ml homem aranha
26449,14834862,332.0,27.57,Lembrancinhas,Bonés Personalizados eventos empresariais brinde de clientes
26450,14834908,154.0,203.15001,Decoração,Kit Para Decoração De Sala De Aula
26451,14835882,212.0,1.65,Lembrancinhas,lembrancinhas de casamento
26452,14836518,125.0,34.46,Lembrancinhas,Caneca de Chopp Rótulo de Whisky Personalizada de Alumínio
26453,14837328,213.0,99.0,Bebê,Manta para bebê personalizada de Coroa com nome
26454,14837991,412.0,29.9,Decoração,Caixa MDF Decorada com Nome mod. 1
26455,14838559,215.0,75.81,Decoração,Papel de Parede Listras Azul
26456,14838682,427.0,14.96,Lembrancinhas,Tubetes Balão
26457,14840024,283.0,1599.48,Bebê,Bebê reborn Raquel
26458,14840461,202.5,15.81,Lembrancinhas,"Lembrancinhas nascimento ,aniversario"
26459,14841075,351.0,34.84,Lembrancinhas,Fita de cetim Personalizada 15mm
26460,14842248,385.0,369.78,Bebê,Kit batizado Camponesa
26461,14842296,358.5,49.95,Lembrancinhas,Album dia dos pais
26462,14842387,276.0,19.47,Outros,Sabonete De Corda - Artesanal
26463,14843110,170.0,24.279999,Lembrancinhas,Lembrança de Batizado
26464,14843300,438.6666666666667,22.753333333333334,Lembrancinhas,Caneca Personalizada - Lembrancinha Personalizada
26465,14844383,92.0,36.85,Decoração,Porta Papel Higiênico
26466,14844473,201.0,910.45,Decoração,Colcha de crochê
26467,14844656,87.0,14.3,Lembrancinhas,Creme Hidratante 30g
26468,14845506,230.0,69.54,Decoração,Tapete Minnie
26469,14845652,114.0,5565.67,Bebê,(CAA 0021) Conjunto cama da babá
26470,14846584,252.0,11.64,Bebê,Almochaveiro
26471,14847050,347.0,21.13,Lembrancinhas,almofada e mascara dormir festa do pijama
26472,14847340,152.0,2.7,Lembrancinhas,Chaveiros Personalizados
26473,14848679,326.0,79.61,Bebê,Quadro Nascimento Bebê (COM FOTO)
26474,14851860,88.0,10.71,Lembrancinhas,Caixa Milk Chaves
26475,14853352,39.0,164.63,Decoração,Quadro Figuras Geometricas Abstrato F20
26476,14854518,351.0,49.62,Decoração,PALAVRAS MAGICAS
26477,14854711,81.25,42.767500749999996,Lembrancinhas,Caneca Dia Dos Pais Personalizada Caneca Dia Dos Pais
26478,14856255,171.0,42.55,Lembrancinhas,pijama personalizado
26479,14856816,858.3333333333334,181.32333333333335,Bebê,Kit Berço Americano Piquet Provence 6 Peças
26480,14857771,122.0,14.52,Lembrancinhas,Caixa milk KPOP
26481,14858932,127.0,12.889999,Lembrancinhas,Enfeite de mesa Peppa Pig
26482,14859586,5953.0,16.33,Decoração,Tricotin metro
26483,14861566,649.5,6.37,Lembrancinhas,Copo Long Drink 350ml - Chuva de Bençãos
26484,14861598,158.66666666666666,12.07,Lembrancinhas,Máscara Pj Masks
26485,14861676,180.0,222.15999,Bebê,Capa protetor estofado carrinho de bebe
26486,14861760,36.0,19.84,Bebê,Lembrancinha de Maternidade - Travesseiro
26487,14861884,144.0,60.23,Decoração,Papel de Parede 3d Cachoeira (M²) 0005
26488,14862576,155.0,95.91499999999999,Decoração,Carimbo Personalizado
26489,14863250,698.0,3.5,Lembrancinhas,Lembrança para Maternidade Bordada
26490,14863396,1207.5,11.295,Lembrancinhas,Mini Tabua de Carne Lembrancinhas De Casamento/chá De Panela
26491,14864976,159.0,16.93,Decoração,Folha Lambe Lambe UNIDADE ( + de 50 modelos )
26492,14865495,794.0,119.02,Bijuterias e Jóias,kit 11 Pulseiras Madrinha coração + inicial
26493,14865575,142.0,9.51,Lembrancinhas,Tubete com Aplique - Super Mario
26494,14865638,1363.6666666666667,19.013333333333335,Lembrancinhas,Caneca Personalizada de Crisma -Lembrancinha de Crisma
26495,14866008,140.0,13.13,Lembrancinhas,copos medicina personalizado
26496,14866710,282.0,28.51,Lembrancinhas,Canecas personalizada Amigas!
26497,14866918,729.0,15.66,Lembrancinhas,Lembranças de Batizado
26498,14867240,172.0,10.96,Lembrancinhas,Copo Long drink neon- Enfermagem
26499,14868012,178.0,41.0,Decoração,Semáforo do comportamento
26500,14868184,214.0,12.29,Lembrancinhas,SACHÊ SEMENTES 80 ANOS
26501,14869309,199.0,9.23,Lembrancinhas,Chaveiro Personalizado MDF - Coruja
26502,14869480,1345.0,228.99,Bijuterias e Jóias,Alianças de Moeda Antiga RedondA 8mm MOD. 031
26503,14869863,293.0,280.97,Lembrancinhas,Kit festa minnie rosa
26504,14871258,177.0,8.19,Lembrancinhas,Aplique Unicórnio
26505,14871597,860.5,338.76499,Bebê,Kit bolsa maternidade
26506,14872033,366.0,47.52,Bijuterias e Jóias,Porta Jóias Árvore
26507,14872786,138.0,23.69,Lembrancinhas,Caneca aniversario bela e a fera
26508,14874673,2484.0,1.67,Lembrancinhas,Chaveiro almofada lembrancinha de maternidade
26509,14876057,948.6666666666666,14.163333333333332,Lembrancinhas,"Kit 15 ANOS, LEMBRANCINHA 15 ANOS, TOALHA 15 ANOS"
26510,14876769,158.0,11.47,Lembrancinhas,APLIQUE PARA TUBETE ursinho príncipe
26511,14877775,897.0,238.08,Bebê,Mochila maternidade nuvens cinza
26512,14878302,253.0,8.7,Lembrancinhas,Kit Caixinhas de Promessas Com Uma Caneta
26513,14878331,85.0,3.0,Bebê,Lembrancinhas chá de bebê de biscuit
26514,14878338,29.0,9.12,Papel e Cia,Bingo de Aniversário Adulto para imprimir
26515,14878400,252.0,18.79,Decoração,Garrafa Decorada
26516,14879163,147.0,82.1800025,Decoração,Adesivo Decorativo para salão de beleza
26517,14879331,240.0,39.059998,Lembrancinhas,Nossa Senhora Aparecida Baby preço de atacado
26518,14879357,145.0,37.62,Lembrancinhas,Caneca Contadora
26519,14880979,440.5,184.35500000000002,Bebê,Kit Saquinho maternidade
26520,14881406,509.0,359.39,Lembrancinhas,Caixa para os Pais dos noivos
26521,14882092,85.0,68.7,Decoração,Papel de Parede Adesivo Emblemas Militares Grunge
26522,14882255,564.0,12.89,Bebê,Ursinho príncipe
26523,14884171,180.0,22.85,Lembrancinhas,KIT 25 BAILARINA EM MDF PARA DECORAÇÃO DE MESAS.
26524,14884295,8.0,28.57,Outros,Aromatizador para carro
26525,14884394,405.0,10.81,Lembrancinhas,Cofrinho Personalizado Lembrancinha Unicórnio
26526,14887471,258.0,89.76,Decoração,Presente Policial namorado polícia militar civil criativo
26527,14887684,120.0,56.0,Outros,Kit com 10 mudas de suculentas diferentes
26528,14888063,40.0,11.6,Lembrancinhas,Sacola Surpresa Dia dos Pais
26529,14888345,267.0,139.07999999999998,Decoração,Bordado hooponopono
26530,14888511,373.0,1.99,Lembrancinhas,Lembrancinha de Formatura Enfermagem
26531,14889353,121.0,188.26,Decoração,Painel Chuva de Amor 9
26532,14890457,249.0,70.810005,Decoração,Papel de Parede Quarto Infantil Menina Floral Rosas Flores
26533,14891541,275.0,44.11,Decoração,Kit Quadros Decorativo Para Salão de Beleza
26534,14891979,129.33333333333334,10.196666666666667,Lembrancinhas,Lembrancinha Dia dos Professores
26535,14892290,212.0,71.2,Decoração,Imagem Nossa Senhora Aparecida em Decoupage Arabesco 25cm
26536,14892296,406.0,25.455,Lembrancinhas,Headphone Fone de Ouvido LOL com Caixa
26537,14892467,662.0,228.99,Bebê,saída maternidade Hipoalergênica manta e macacão RN vermelho
26538,14893067,379.0,14.61,Lembrancinhas,Lembrancinha Batizado
26539,14894085,315.0,15.88,Lembrancinhas,Kit - Dia dos Pais
26540,14894311,200.0,0.98,Lembrancinhas,Aromatizador Mini Difusor 35 ml Lembrancinha
26541,14895615,618.0,174.28,Papel e Cia,Presente Romântico / Caixa 365 motivos
26542,14897328,152.0,14.34,Lembrancinhas,Porta Bloquinho e lápis Dia dos Professores
26543,14898009,229.0,395.53999999999996,Bebê,Kit berço Jose Renato
26544,14898126,1693.0,140.39,Bebê,Manta Bebê Cetim Personalizada - Floral
26545,14898378,114.0,11.63,Lembrancinhas,Marmitinha para bolo
26546,14898413,163.5,11.08,Lembrancinhas,Lembrancinha para chá de bebe
26547,14898689,1248.0,6.33,Lembrancinhas,Mini cactus- sabonete
26548,14898690,280.0,173.46,Bebê,Kit Mini Berço 38cm Todo Branco 7 Peças
26549,14900075,258.6666666666667,14.706666666666669,Lembrancinhas,Porta-Copo Personalizado
26550,14901620,156.5,6.315,Lembrancinhas,lembrancinha de batizado
26551,14901734,216.0,16.72,Lembrancinhas,Necessaire Pequena Lembrancinha Casamento
26552,14902598,132.0,194.25,Decoração,Qualquer quadro da loja no tamanho A2
26553,14902751,100.0,21.35,Decoração,PORTA RETRATO
26554,14904834,8.0,10.3,Lembrancinhas,COPO LONG DRINK DIA DOS PAIS
26555,14906014,189.0,154.05,Bebê,Kit Higiene Bebê Porcelana
26556,14906489,78.0,13.54,Outros,Adesivo de Unha Palmeira Ref-TM60
26557,14906724,87.0,195.34,Bijuterias e Jóias,Trio de Busto expositor de Bijuteria / 9mm
26558,14907114,150.0,3.69,Decoração,Cachepot Provençal MDF Decoração Festa
26559,14907259,77.0,9.61,Lembrancinhas,Marmitinha Festa Dinossauro
26560,14907416,100.0,23.05,Lembrancinhas,CANECA DE PORCELANA DIA DOS PROFESSORES
26561,14907549,33.0,100.63,Bijuterias e Jóias,"Chaveiro Mensagem para Pai, dia dos Pais aço nome no verso"
26562,14907671,130.0,43.09,Bijuterias e Jóias,Brinco Pressão
26563,14907770,1364.6666666666667,10.701666666666668,Lembrancinhas,Lembrança 50 anos
26564,14908695,239.0,518.56,Bebê,Kit Berço Floral Luana
26565,14908706,15.0,59.87,Papel e Cia,Cartão de Visita Dentista M0005
26566,14910021,358.0,1.59,Lembrancinhas,Caixinha De Papel Para Lembrancinhas Corte A Laser - Coração
26567,14910711,140.0,224.35,Bebê,kit higiene porcelana
26568,14912068,98.0,10.83,Lembrancinhas,Sabonete Urso
26569,14912262,318.0,11.06,Lembrancinhas,Convite Unicórnio
26570,14913514,1074.6666666666667,13.786666666666669,Lembrancinhas,Dia dos Professores
26571,14915044,177.0,13.82,Lembrancinhas,Tubete Paris
26572,14915288,301.0,24.59,Decoração,Flores Gigantes de Papel - 20 cm
26573,14916286,308.0,17.950000000000003,Bebê,Ursinhos de pelucia
26574,14916359,625.0,689.99,Decoração,Decoração Minnie Vermelha
26575,14916571,95.0,22.14,Lembrancinhas,Kit festa do Pijama Borboleta ( jardim encantado)
26576,14918090,43.0,29.119999,Outros,Laços Fêmea-Gravata dia dos pais (20un)
26577,14918604,469.5,78.375,Bebê,Kit Higiene Bebe Porcelana Cotonete Algodao Gel Saboneteira
26578,14920071,69.0,11.59,Papel e Cia,Tags rusticas lembrancinhas
26579,14920815,121.0,41.18,Papel e Cia,ETIQUETAS TERMOCOLANTES PARA UNIFORMES
26580,14920860,749.0,11.28,Lembrancinhas,Rótulo e Plaquinha para Suculentas - Vaso n.6
26581,14920968,134.0,11.22,Lembrancinhas,Envelope para CD Lembrancinha Personalizado
26582,14921781,266.0,13.09,Lembrancinhas,garrafinha tequila
26583,14922082,73.0,42.71,Decoração,Porta Toalha de Rosto Lavabo Artesanal Ferro Rústico 2 G
26584,14922223,441.0,58.61,Decoração,Adesivo de Parede Quarto Infantil Carros
26585,14922459,147.0,71.08,Decoração,Tapete Retangular Dupla Face em Crochê
26586,14922902,32.0,207.79,Decoração,Puff Sapateira Rústico-Listras
26587,14923909,1012.5,8.96,Bebê,lembrancinha nascimento - aromatizador
26588,14924264,123.0,229.18,Bebê,Kit Berço Rolinhos Nuvem Rosa
26589,14924322,987.0,7.7,Bebê,Faixa Decorativa Border Safari
26590,14924590,449.0,300.48,Decoração,Banco Caixote
26591,14925204,23.0,63.08,Lembrancinhas,XÍCARAS PARA BODAS DE PORCELANA
26592,14925924,233.0,18.23,Lembrancinhas,Lembrancinha Patrulha canina kit para colorir
26593,14926172,222.0,14.0,Bebê,Babador bandana
26594,14927083,150.0,210.86,Decoração,Cortina Infantil Personalizada
26595,14927098,958.0,78.48,Decoração,Cortina de Cozinha Passarinho com Bandô
26596,14927494,381.0,8.166666666666666,Lembrancinhas,Sacolinha galinha pintadinha
26597,14927705,2336.5,69.695,Papel e Cia,100 etiquetas Sintéticas PRATA E/OU DOURADA
26598,14927988,166.0,14.9,Papel e Cia,Mouse Pad Personalizado Redondo
26599,14928858,62.0,22.02,Lembrancinhas,Caixa Cartonada
26600,14930306,33.0,15.16,Lembrancinhas,Kit Ressaca
26601,14931020,5668.0,15.04,Decoração,Suculenta Artificial Pequena - Só A Plantinha
26602,14931372,1638.0,103.505,Bebê,Trocador de fraldas de bebê portátil
26603,14931655,74.0,169.99,Lembrancinhas,Lembrança Padrinhos Padrinhos
26604,14931768,529.5,12.23,Lembrancinhas,Lembrancinha de BatizadoPROMOÇÃO'
26605,14932230,57.0,198.33,Decoração,Globo Terrestre
26606,14932458,358.0,98.41,Bebê,Boneca de pano Maria Chiquinha
26607,14933188,2722.3333333333335,10.32,Lembrancinhas,Aplique para Tubete Flamingo
26608,14933407,26.0,12.89,Lembrancinhas,Caixa Milk Gatinha Marie
26609,14933564,785.0,21.2,Outros,Fitas Unicornio Gorgurão p/ Laços ( 2 Metros de cada )
26610,14934718,159.0,58.48,Bebê,Enfeite porta maternidade anjinho
26611,14935442,42.0,29.87,Lembrancinhas,Kit chocolate Dia dos Professores
26612,14936072,163.0,5.59,Lembrancinhas,Estojo de Pintura
26613,14936126,97.0,60.58,Decoração,Casa de pedra
26614,14936337,712.5,193.92999500000002,Bebê,Porta Maternidade com ursinha Giovanna
26615,14936633,190.0,114.93,Decoração,Adesivo Para Box De Banheiro 3D Concha Est
26616,14936854,140.0,422.91998,Bebê,Cortina de Linho
26617,14937030,258.0,430.0,Outros,"Sofá em Pallet 3 lugares Com encosto, 70x187 (Sem pintura)"
26618,14937291,661.0,53.73,Papel e Cia,Álbum de Figurinhas Romântico
26619,14937910,273.0,3.3,Bebê,Álcool em gel
26620,14938243,417.0,108.7,Decoração,Mesa provençal - locação
26621,14939011,51.0,16.63,Lembrancinhas,Chinelo Formatura
26622,14939485,644.0,15.47,Lembrancinhas,Caixa cartonagem
26623,14941034,202.0,8.92,Papel e Cia,Tags Personalizadas para Lembranças
26624,14941309,102.0,72.93,Bebê,Porta carteira de vacinação
26625,14941921,206.0,35.12,Lembrancinhas,Lembrança de Casamento em até 12 vezes sem juros!
26626,14942121,147.0,95.26,Bebê,Kit Saida Maternidade Menina Vermelha Nome Manta
26627,14942675,330.0,0.79,Lembrancinhas,Adesivo para Refrigerante LOL Surprise
26628,14943981,52.0,27.66,Lembrancinhas,Lata natal urso
26629,14944295,627.0,63.45,Decoração,Garrafa Love Post-it | Presente de Namorados
26630,14945403,38.0,20.56,Lembrancinhas,Caneca personalizada Dia dos Pais 2 com foto
26631,14945623,232.0,55.083333333333336,Lembrancinhas,Kit Churrasco Personalizado
26632,14946484,654.3333333333334,19.653333666666665,Lembrancinhas,MINI PORTA JOIA PORCELANA
26633,14946619,223.0,75.5,Papel e Cia,Caderno A5 com 50 Folhas Pretas sem Pauta 120g
26634,14947519,92.0,635.82,Bijuterias e Jóias,Par de alianças de noivado.
26635,14947750,481.0,249.29999,Bebê,Kit Bolsa Maternidade 2 peças Jeans
26636,14947768,130.0,28.49,Outros,FIO DE MALHA AZUL MARINHO 100% POLIÉSTER
26637,14949129,56.0,163.14,Decoração,Vaso ceramica
26638,14949443,339.0,34.46,Lembrancinhas,100 Marca Página Plano da Salvação Livro Sem Palavras
26639,14950266,202.0,12.09,Lembrancinhas,Mascara de Dormir / Tapa Olho
26640,14951280,1008.3333333333334,9.313333333333333,Papel e Cia,Etiqueta Bolo no Pote
26641,14951806,154.0,10.05,Papel e Cia,Recorte Borboleta 10 cm
26642,14952459,629.0,24.52,Decoração,Garrafa decorada com barbante e flores
26643,14952695,796.0,273.75,Decoração,Tapete de croche redondo
26644,14953179,93.0,2.41,Lembrancinhas,Porta-guardanapo com texto- chá de lingerie
26645,14954605,178.0,6.9,Lembrancinhas,lembrancinha batizado menina
26646,14954890,60.0,19.9,Bebê,Tiara Unicórnio
26647,14955471,66.0,1.35,Outros,gravata eva dia dos pais!!
26648,14957299,421.0,8.85,Lembrancinhas,Latinha Personalizada
26649,14957571,36.0,12.9,Lembrancinhas,Caixa Bala Miga sua Loca
26650,14958240,80.0,14.9,Decoração,Placa decorativa 15x20cm Dia dos Pais
26651,14958494,215.0,60.64,Decoração,Jesus em Feltro
26652,14959119,265.0,208.44,Bebê,Kit Higiene Bandeja Termica Porcelana Laço Ursa Coroa Rosa
26653,14959959,124.33333333333333,219.21667333333335,Lembrancinhas,Almofadas Frozen
26654,14961112,192.0,165.54999,Bijuterias e Jóias,Alianças de namoro diamantadas prata legítima
26655,14961498,174.0,12.07,Lembrancinhas,LEMBRANCINHA MATERNIDADE.
26656,14961702,265.0,38.23,Bebê,Lembrancinha Maternidade
26657,14962156,151.0,69.9,Bebê,Quadro Personalizado Maternidade Menina
26658,14962238,31.0,35.09,Lembrancinhas,Caneta Decorada Profissões
26659,14964734,1140.6666666666667,105.15666800000001,Bebê,Kit higiene bebê porcelana 4 peças ursinho
26660,14965877,696.0,5.5,Lembrancinhas,Potinho Fazendinha
26661,14966040,1539.0,12.55,Lembrancinhas,Garrafa cerveja abridor de garrafa personalizado com imã
26662,14966684,701.0,6.0,Lembrancinhas,Lembrancinha Pote de Mel Masha e o Urso
26663,14968214,2823.3333333333335,10.927777777777777,Lembrancinhas,Álcool em Gel Lembrancinhas de Maternidade
26664,14968284,51.0,44.9,Lembrancinhas,Meu primeiro dia dos pais como papai
26665,14969641,353.0,90.03,Decoração,QUADROS DECORATIVOS GRATIDÃO
26666,14969817,139.0,6.0,Lembrancinhas,Almofada madrinha de casamento
26667,14970076,324.0,3.8,Lembrancinhas,Mini Ralador - Chá de Panela
26668,14970262,54.0,118.7,Decoração,Espada indígena para decoração
26669,14970314,275.0,16.89,Lembrancinhas,Lembrancinha maternidade perfume
26670,14970477,156.0,107.13,Decoração,Bau Artesanal Madeira Jornal
26671,14970850,409.0,229.9,Bebê,Kit Bolsa Maternidade com 2 peças
26672,14971822,277.0,36.08,Decoração,Tapete de Crochê Simples
26673,14972505,209.0,11.91,Lembrancinhas,Latinha Pj Masks
26674,14972731,153.0,219.66,Lembrancinhas,Lembrancinha de Festa da Minnie Vermelha
26675,14972740,6782.6,12.67,Lembrancinhas,Lembrancinha para Batizado
26676,14972784,35.0,16.2,Lembrancinhas,Toalhinha e Sabonete
26677,14973651,136.0,73.78,Papel e Cia,Agenda 2020 Personalizada Cosméticos
26678,14973933,762.0,129.23,Bebê,Saída Maternidade Bata Flor
26679,14973949,699.0,113.23,Bebê,Saída Maternidade Macacão Laço
26680,14975211,1166.75,289.71,Bebê,Kit de bolsas maternidade
26681,14976166,403.0,16.56,Lembrancinhas,Bolas personalizadas !
26682,14976244,31.0,57.87,Papel e Cia,Kit para Escritório
26683,14976882,182.0,12.77,Lembrancinhas,Toalhinhas Personalizadas
26684,14977264,106.0,12.515,Lembrancinhas,Copo long drink dia dos pais - PRESENTE PARA OS PAIS
26685,14977542,249.0,19.314999999999998,Lembrancinhas,Caneca personalizada aniversario 80 anos
26686,14978234,235.0,80.82,Decoração,PAINEL DE FESTA PATRULHA CANINA SKYE
26687,14978384,147.0,83.479996,Decoração,Painel de Festa Patrulha Canina Skye
26688,14978478,241.0,133.32,Bebê,Conjunto princesa jasmine newborn
26689,14978563,356.5,79.91499999999999,Bijuterias e Jóias,Colar Relicário Folheado a Ouro Coração
26690,14979541,261.0,660.86,Decoração,Espelho decorado
26691,14980259,292.0,44.2375,Decoração,Presente Quadro Dia dos Pais
26692,14980451,370.5,6.5600000000000005,Lembrancinhas,Lembrancinhas Chá de Fraldas em Biscuit Chaveiro bebé bumbum
26693,14981209,132.0,23.86,Bebê,culote saruel baby prematuro
26694,14982610,337.0,262.35,Decoração,PAPEL DE PAREDE CHEVRON ROSA REF: 6234
26695,14982689,174.0,11.72,Lembrancinhas,Taça de champagne 160ml Personalizada
26696,14983078,64.0,26.9,Lembrancinhas,Camisa Brawl Stars Carl Personalizada
26697,14983321,1691.6666666666667,5.3500000000000005,Lembrancinhas,Sacola personalizada
26698,14983484,88.0,199.37,Bebê,Saída de Maternidade- Princípe- Linha
26699,14983777,332.0,29.9,Decoração,PAPEL DE PAREDE TIJOLO RÚSTICO
26700,14985335,703.0,15.14,Lembrancinhas,Lembrança maternidade / batizado
26701,14985911,931.0,468.76,Lembrancinhas,Kit Personalizado Batizado Luxo
26702,14986049,140.0,11.4,Lembrancinhas,Bloquinho O Show da Luna
26703,14986297,28.0,50.309998,Decoração,QUADRO FRASE COZINHA QD32
26704,14986496,55.0,108.4,Bebê,Leão Amigurumi
26705,14987323,362.0,14.94,Lembrancinhas,COPO LEMBRANCINHA LOL SURPRISE
26706,14988362,198.0,12.14,Papel e Cia,Bloquinho Formatura Administração + lápis-Temos Outros Temas
26707,14989240,442.0,12.0,Lembrancinhas,lembrancinha em feltro safari
26708,14990787,293.0,15.57,Outros,PVC Matelassado Azul
26709,14991496,146.0,14.31,Lembrancinhas,Sacola Personalizada Trolls
26710,14991794,136.0,0.29,Papel e Cia,Adesivo para Latinha - 60 Unidades
26711,14992376,288.6666666666667,121.06333333333333,Bebê,Vestido de Bebê em Crochê Princesinha
26712,14992773,34.0,369.9,Decoração,Capa para puf
26713,14993906,128.5,279.23,Decoração,Toalha de mesa Rosas
26714,14994671,242.0,30.79,Decoração,PLACA DECORATIVA LAVABO
26715,14995008,1277.0,57.72,Papel e Cia,Álbum de figurinhas personalizado Love You
26716,14996020,55.0,11.26,Lembrancinhas,Lembrancinhas de Chá de Bebê Latinhas
26717,14996071,280.5,10.225,Lembrancinhas,Caneca Acrilica - Toy Story
26718,14996078,133.0,29.38,Bebê,Fraldinha de boca
26719,14996091,138.0,89.66,Bebê,Placa de maternidade/Placa de porta
26720,14996217,479.0,172.79001,Bebê,Dossel flores
26721,14996503,72.0,2.52,Lembrancinhas,Tubete Superman
26722,14996718,256.0,4.0,Lembrancinhas,Caderneta dia dos pais
26723,14997136,726.0,22.8,Bebê,Lembrancinha maternidade - unidade
26724,14997335,184.0,10.41,Lembrancinhas,Imã lembrancinha
26725,14997746,42.0,129.67,Decoração,Espelho de Parede Asas
26726,14998404,1140.0,24.220001,Lembrancinhas,Barca para 12 Doces
26727,14998675,215.0,44.82,Decoração,CAIXA PARA PRESENTE
26728,14999285,121.0,408.23,Decoração,MESA INFANTIL
26729,14999958,79.0,41.47,Outros,alça transversal colorida completa ponta marrom NIQ
26730,15000108,150.0,134.48,Decoração,Quadro Decorativo Leão Albino
26731,15001146,86.0,10.559999999999999,Papel e Cia,Convite Chá Bebê Revelação
26732,15001887,151.0,135.70999,Decoração,Quadro Decorativo Vintage Mapa Mundi 100
26733,15001903,153.0,10.46,Lembrancinhas,Caixa Milk Peppa Pig
26734,15001944,229.0,23.81,Lembrancinhas,Caixa para presente personalizada
26735,15002057,564.0,72.13,Bebê,Kit Fraldinhas de Boca Safari
26736,15002101,366.0,14.105,Lembrancinhas,lembrancinhas a bela e a fera
26737,15002393,210.0,312.9,Bebê,Papel de Parede Carrinhos
26738,15002580,338.0,11.08,Lembrancinhas,Máscara Eva vingadores e super heróis
26739,15002729,307.0,13.34,Lembrancinhas,Caneta Passarinho
26740,15002834,367.0,51.899998,Outros,"100 etiquetas cetim - Bandeirinha - 2,3cm"
26741,15003030,378.0,3.8,Lembrancinhas,Marshmallow personalizado princesas
26742,15004350,11.0,14.38,Lembrancinhas,Squeeze ovelha
26743,15005897,708.0,32.739998,Lembrancinhas,CANECA PASTOR
26744,15006067,38.0,9.82,Papel e Cia,Adesivo Redondo para Lembrancinha Donuts
26745,15006217,245.0,30.17,Lembrancinhas,Squeeze Enfermagem 500ml
26746,15006704,90.0,1.0,Papel e Cia,Apliques - Seleção Brasileira / Futebol
26747,15006803,569.0,11.86,Lembrancinhas,Álcool em Gel Personalizado
26748,15006899,144.0,25.33,Lembrancinhas,Convite Digital Primeira Eucaristia Menino
26749,15007325,206.0,13.3,Lembrancinhas,lembrancinha chá de bebe menina
26750,15008153,88.0,14.57,Lembrancinhas,Cofre PJ Masks
26751,15008445,423.0,24.35,Outros,Cachepo de madeira
26752,15008583,93.0,156.04,Decoração,Quadro Rosa Vermelha Salas 5 Quadros + Peças P Instalação
26753,15008597,175.0,11.46,Papel e Cia,Apliques Três Palavrinhas
26754,15009142,5500.0,120.44,Bijuterias e Jóias,Par De Alianças coração vazado compromisso promoção!
26755,15010115,120.0,46.36,Decoração,Azulejo Dia dos Pais Certificado Super Pai Diploma Papai
26756,15010226,81.5,18.3699995,Papel e Cia,Caixa Dia dos Pais - Super Pai
26757,15010982,719.0,15.886666666666668,Lembrancinhas,Lembrancinha batizado nascimento
26758,15011191,568.0,178.76,Bebê,Porta Maternidade Balão Menino
26759,15011629,60.0,186.08,Bijuterias e Jóias,Alianças de Namoro DIAMANTADA
